FID,ATTRIBUTE,WETLAND_TY,ACRES,SHAPE_Leng,SHAPE_Area,AREA_km2
0,PFO1C,Freshwater Forested/Shrub Wetland,4.910518640000000,734.804043258999970,19872.163949999998000,0.0198722
1,PFO1A,Freshwater Forested/Shrub Wetland,3.292992950000000,817.013356201999950,13326.269700000001000,0.0133263
2,PEMAf,Freshwater Emergent Wetland,0.566106700000000,202.281807167000010,2290.952549980000200,0.0022909
3,PEMC,Freshwater Emergent Wetland,3.106975530000000,577.377091046000030,12573.483899999999000,0.0125735
4,PFO1A,Freshwater Forested/Shrub Wetland,4.097529860000000,757.183798982999970,16582.115050100001000,0.0165821
5,PEMC,Freshwater Emergent Wetland,0.702996080000000,262.075891285000010,2844.924200060000200,0.0028449
6,PEMC,Freshwater Emergent Wetland,0.154181960000000,99.117131623299997,623.952249970000030,0.0006240
7,PEMA,Freshwater Emergent Wetland,2.898067240000000,636.284373199000020,11728.062050000000000,0.0117281
8,PEMAdf,Freshwater Emergent Wetland,0.149306290000000,91.769788038399994,604.221099998999990,0.0002785
9,PEMC,Freshwater Emergent Wetland,0.930654740000000,293.141954866999980,3766.226099980000100,0.0037662
10,PSS1C,Freshwater Forested/Shrub Wetland,3.438981770000000,878.464682737999960,13917.065499800001000,0.0037546
11,PFO1C,Freshwater Forested/Shrub Wetland,1.463521860000000,334.663485670999990,5922.662849940000300,0.0059227
12,PFO1C,Freshwater Forested/Shrub Wetland,2.441494970000000,565.489850748999970,9880.379599870000700,0.0098804
13,PFO1C,Freshwater Forested/Shrub Wetland,40.752064410000003,6000.569324590000200,164917.753900000010000,0.1649180
14,PEMA,Freshwater Emergent Wetland,0.647021010000000,189.711743582000000,2618.401150019999900,0.0026184
15,PEMAf,Freshwater Emergent Wetland,2.323871850000000,417.103074644000000,9404.375750060000400,0.0094044
16,PFO1A,Freshwater Forested/Shrub Wetland,24.099542799999998,3642.859661410000200,97527.389749800001000,0.0975274
17,PFO1C,Freshwater Forested/Shrub Wetland,2.054443020000000,349.541830961000020,8314.035949940000100,0.0083140
18,PFO1Ad,Freshwater Forested/Shrub Wetland,1.931832360000000,537.773452197999970,7817.848199969999800,0.0078179
19,PFO1A,Freshwater Forested/Shrub Wetland,7.517168900000000,1396.097152820000000,30420.736575200001000,0.0073567
20,PFO1F,Freshwater Forested/Shrub Wetland,0.398175310000000,163.520406035000010,1611.358299990000000,0.0016114
21,PFO1A,Freshwater Forested/Shrub Wetland,0.417598910000000,174.530389337999990,1689.962849920000100,0.0016900
22,PSS1C,Freshwater Forested/Shrub Wetland,1.094511720000000,313.567034727000020,4429.331800089999900,0.0026193
23,PEMC,Freshwater Emergent Wetland,0.798444210000000,328.193818464000000,3231.189100030000200,0.0032312
24,PEMF,Freshwater Emergent Wetland,0.750737530000000,323.956715085999970,3038.126999990000100,0.0030381
25,PEMC,Freshwater Emergent Wetland,0.690696400000000,289.191555848000010,2795.149149989999800,0.0027952
26,PEMAf,Freshwater Emergent Wetland,4.200965180000000,1102.268819840000100,17000.702949899998000,0.0170007
27,PFO1A,Freshwater Forested/Shrub Wetland,14.887351949999999,1858.244751539999900,60246.975950100001000,0.0144764
28,PEM/SS1A,Freshwater Emergent Wetland,8.772925140000000,1318.800382200000100,35502.768499799997000,0.0024712
29,PFO1C,Freshwater Forested/Shrub Wetland,0.703829850000000,268.063377020000020,2848.214374910000100,0.0028482
30,PEMC,Freshwater Emergent Wetland,7.606206430000000,949.945260556999980,30781.225399999999000,0.0307812
31,PEMC,Freshwater Emergent Wetland,0.806965680000000,317.104841699000020,3265.674249960000000,0.0032657
32,PEMAf,Freshwater Emergent Wetland,0.854227880000000,291.353774702000010,3456.937599939999900,0.0034569
33,PSS1C,Freshwater Forested/Shrub Wetland,1.360455120000000,390.843104741999980,5505.566549999999600,0.0055056
34,PSS1Fx,Freshwater Forested/Shrub Wetland,0.336098650000000,142.294623894000010,1360.142999960000000,0.0013601
35,PFO1Cx,Freshwater Forested/Shrub Wetland,4.508697720000000,582.724135055000030,18246.052350099999000,0.0182461
36,PFO1A,Freshwater Forested/Shrub Wetland,4.501030070000000,822.324434683000050,18215.022499899998000,0.0182150
37,PEMAf,Freshwater Emergent Wetland,0.470427960000000,194.940740858999990,1903.754400009999900,0.0019038
38,PEMA,Freshwater Emergent Wetland,28.116616409999999,2600.481743859999800,113783.977220000000000,0.1137840
39,PFO1A,Freshwater Forested/Shrub Wetland,0.414308580000000,164.315943756000000,1676.647350030000100,0.0016767
40,PFO1A,Freshwater Forested/Shrub Wetland,1.740829190000000,366.764511239999990,7044.885799970000300,0.0023803
41,PEMC,Freshwater Emergent Wetland,0.098338450000000,70.812336273300005,397.961599999999980,0.0003980
42,PFO1A,Freshwater Forested/Shrub Wetland,0.742631030000000,226.252344806000000,3005.321149960000200,0.0030053
43,PFO1A,Freshwater Forested/Shrub Wetland,387.534569780000030,40827.940846099998000,1568297.046279999900000,1.5683000
44,PFO1A,Freshwater Forested/Shrub Wetland,62.249269630000001,4464.175905950000000,251913.857049999990000,0.2258040
45,PEMAf,Freshwater Emergent Wetland,2.493696890000000,525.233631803999970,10091.633299900001000,0.0100916
46,PFO1A,Freshwater Forested/Shrub Wetland,6.867953180000000,1118.824771620000100,27793.620499900000000,0.0198708
47,PFO1A,Freshwater Forested/Shrub Wetland,44.329872829999999,5368.956479759999600,179397.123463000000000,0.0710693
48,PSS1A,Freshwater Forested/Shrub Wetland,1.088472100000000,323.678544692999990,4404.890300080000100,0.0044049
49,PFO1A,Freshwater Forested/Shrub Wetland,1.069930890000000,373.746404293000010,4329.856700160000400,0.0043299
50,PFO1A,Freshwater Forested/Shrub Wetland,0.967343090000000,325.771299766000030,3914.698600029999900,0.0039147
51,PEM/FO1F,Freshwater Emergent Wetland,15.251521220000001,1856.903387310000000,61720.716700099998000,0.0460915
52,PFO1A,Freshwater Forested/Shrub Wetland,135.505921320000000,9182.432039459999900,548372.686663000030000,0.3274840
53,PFO1A,Freshwater Forested/Shrub Wetland,390.534777469999990,26847.202313400001000,1580438.198030000100000,0.0456748
